-1,0.186801640945687,0.308476457299662,-2.06741376180627
-1,0.308476457299662,0.947215255989822,0.623781537234507
-1,0.237869734447632,0.383107886825272,-2.03891084024792
-0.98,0.383107886825272,1.20772390907612,0.697942860385709
-1,1.02449978701669,1.34686213381699,-2.0105287288621
-0.96,1.34686213381699,2.89943209874665,1.20544223135182
-1,0.227385619303665,0.374460765482583,-1.98554723860633
-0.94,0.374460765482583,1.05540924915485,0.663175799352637
-1,1.03921645906105,1.54917869081517,-1.97631430764859
-0.92,1.54917869081517,3.28715450465055,1.26727850544221
-1,1.84728600469819,3.15910086763593,-1.92926546641227
-0.9,3.15910086763593,8.34082360016848,1.87318728295203
-1,2.0641738162173,2.75415374594099,-1.88440865476698
-0.88,2.75415374594099,5.26593769554091,1.65909103577917
-1,0.136302577179006,0.251079705109709,-1.8888717099921
-0.86,0.251079705109709,0.743594732230698,0.534476150959775
-1,1.96515421256105,3.00834719299125,-1.82697895942613
-0.84,3.00834719299125,7.89731689655266,1.81137752270849
-1,0.180787039728056,0.32614681004848,-1.83488094384149
-0.82,0.32614681004848,0.875005959261646,0.588681221969178
-1,0.317045165563358,0.576057332473763,-1.78734221946921
-0.8,0.576057332473763,1.60561056751992,0.783696129333595
-1,0.917892478046881,1.57217763962324,-1.73998456236415
-0.78,1.57217763962324,4.59023370819705,1.30501079619691
-1,0.198297332789958,0.382026271880073,-1.71580423132438
-0.76,0.382026271880073,1.28426162630417,0.654547665976722
-1,17.3756981319645,20.9197986028718,-1.68835530942144
-0.74,20.9197986028718,32.3544605552492,4.35539150561288
-1,0.732077868830981,1.27312236017508,-1.67380039609014
-0.72,1.27312236017508,3.35753422018017,1.12266025681342
-1,0.218976882324679,0.444551359269385,-1.62225862549099
-0.7,0.444551359269385,1.49345484416699,0.685013678439662
-1,198.663182331766,191.608535070062,-1.64513520639778
-0.68,191.608535070062,187.73985033679,12.8813865490364
-1,0.471736047290868,0.815576256571241,-1.59085231310746
-0.66,0.815576256571241,2.07818385518925,0.871544325544542
-1,0.333642597504597,0.637950755728044,-1.5523661209181
-0.64,0.637950755728044,1.71412914115881,0.764221515499736
-1,1.89210492462853,3.09369197448223,-1.52906647429164
